Layers,Result,Rate,Iterations
"(1, 5)",0.7124435849412583,0.6000000000000001,10000
"(1, 5)",0.7192731238805222,0.7000000000000002,10000
"(1, 6)",0.3902529067034844,0.3,1
"(1, 6)",0.3902529067034844,0.4,1
"(1, 6)",0.3805400688656465,0.5,1
"(1, 6)",0.36126554860234916,0.6000000000000001,1
"(1, 6)",0.3902529067034844,0.7000000000000002,1
"(1, 6)",0.35422695883551497,0.3,5
"(1, 6)",0.471944647385116,0.4,5
"(1, 6)",0.453914231483891,0.5,5
"(1, 6)",0.5202101138918128,0.6000000000000001,5
"(1, 6)",0.3902529067034844,0.7000000000000002,5
"(1, 6)",0.7489899312322447,0.3,10
"(1, 6)",0.6723533826426533,0.4,10
"(1, 6)",0.7885902535793284,0.5,10
"(1, 6)",0.5899704410379284,0.6000000000000001,10
"(1, 6)",0.6865604982896627,0.7000000000000002,10
"(1, 6)",0.7953612750887544,0.3,50
"(1, 6)",0.7893208326760959,0.4,50
"(1, 6)",0.8177402695077565,0.5,50
"(1, 6)",0.7826832067862948,0.6000000000000001,50
"(1, 6)",0.7750433118870186,0.7000000000000002,50
"(1, 6)",0.8259399777582267,0.3,100
"(1, 6)",0.7747447231321645,0.4,100
"(1, 6)",0.703739141914676,0.5,100
"(1, 6)",0.8062120708779364,0.6000000000000001,100
"(1, 6)",0.6923524739824155,0.7000000000000002,100
"(1, 6)",0.7742957675153324,0.3,500
"(1, 6)",0.7924434735264254,0.4,500
"(1, 6)",0.8212577450724734,0.5,500
"(1, 6)",0.8107349727114658,0.6000000000000001,500
"(1, 6)",0.7363982979119896,0.7000000000000002,500
"(1, 6)",0.7651983745943503,0.3,1000
"(1, 6)",0.8116702477114377,0.4,1000
"(1, 6)",0.81121827852091,0.5,1000
"(1, 6)",0.719554604555005,0.6000000000000001,1000
"(1, 6)",0.7120945440630412,0.7000000000000002,1000
"(1, 6)",0.7368240255529562,0.3,5000
"(1, 6)",0.7715101772728112,0.4,5000
"(1, 6)",0.8132308564452343,0.5,5000
"(1, 6)",0.7985664020509755,0.6000000000000001,5000
"(1, 6)",0.7467578217761284,0.7000000000000002,5000
"(1, 6)",0.7665391366054599,0.3,10000
"(1, 6)",0.7761250344137646,0.4,10000
"(1, 6)",0.7547570314890966,0.5,10000
"(1, 6)",0.8096932124256107,0.6000000000000001,10000
"(1, 6)",0.754043733022935,0.7000000000000002,10000
"(1, 7)",0.3902529067034844,0.3,1
"(1, 7)",0.36420761053623696,0.4,1
"(1, 7)",0.3725605990111767,0.5,1
"(1, 7)",0.3615856741058613,0.6000000000000001,1
"(1, 7)",0.3765856741058613,0.7000000000000002,1
"(1, 7)",0.5442727258845939,0.3,5
"(1, 7)",0.4824779404416761,0.4,5
"(1, 7)",0.5368814350998954,0.5,5
"(1, 7)",0.3902529067034844,0.6000000000000001,5
"(1, 7)",0.3902529067034844,0.7000000000000002,5
"(1, 7)",0.6128693748358185,0.3,10
"(1, 7)",0.703318583761493,0.4,10
"(1, 7)",0.784389772747171,0.5,10
"(1, 7)",0.7089637474140928,0.6000000000000001,10
"(1, 7)",0.5857749369397977,0.7000000000000002,10
"(1, 7)",0.7574449990229032,0.3,50
"(1, 7)",0.7766220542693196,0.4,50
"(1, 7)",0.8188614179136184,0.5,50
"(1, 7)",0.7760948315678486,0.6000000000000001,50
"(1, 7)",0.7427399410509307,0.7000000000000002,50
"(1, 7)",0.811127410303307,0.3,100
"(1, 7)",0.7275170498013356,0.4,100
"(1, 7)",0.7914474987149733,0.5,100
"(1, 7)",0.7427878466025749,0.6000000000000001,100
"(1, 7)",0.7309896457503321,0.7000000000000002,100
"(1, 7)",0.8010469728361663,0.3,500
"(1, 7)",0.8171847144873461,0.4,500
"(1, 7)",0.7862921210152529,0.5,500
"(1, 7)",0.7428083063342485,0.6000000000000001,500
"(1, 7)",0.7284611338718541,0.7000000000000002,500
"(1, 7)",0.7839781052281053,0.3,1000
"(1, 7)",0.7445615284447087,0.4,1000
"(1, 7)",0.7783040411929238,0.5,1000
"(1, 7)",0.7853842910438463,0.6000000000000001,1000
"(1, 7)",0.696705061527293,0.7000000000000002,1000
"(1, 7)",0.7633591684946175,0.3,5000
"(1, 7)",0.7856845239843775,0.4,5000
"(1, 7)",0.8157097858032831,0.5,5000
"(1, 7)",0.7103177488662611,0.6000000000000001,5000
"(1, 7)",0.7218075410662805,0.7000000000000002,5000
"(1, 7)",0.823415517206383,0.3,10000
"(1, 7)",0.7778933786250527,0.4,10000
"(1, 7)",0.7671275968781307,0.5,10000
"(1, 7)",0.7811104470570612,0.6000000000000001,10000
"(1, 7)",0.6423502700990417,0.7000000000000002,10000
"(1, 8)",0.3902529067034844,0.3,1
"(1, 8)",0.36420761053623696,0.4,1
"(1, 8)",0.37137013723062834,0.5,1
"(1, 8)",0.36420761053623696,0.6000000000000001,1
"(1, 8)",0.3765856741058613,0.7000000000000002,1
"(1, 8)",0.40768880413938186,0.3,5
"(1, 8)",0.6167483254469743,0.4,5
"(1, 8)",0.45522296079863256,0.5,5
"(1, 8)",0.3902529067034844,0.6000000000000001,5
"(1, 8)",0.42395940853498615,0.7000000000000002,5
"(1, 8)",0.744053793765391,0.3,10
"(1, 8)",0.7188408292781144,0.4,10
"(1, 8)",0.6480947790830957,0.5,10
"(1, 8)",0.6119182343969752,0.6000000000000001,10
"(1, 8)",0.6908148836658498,0.7000000000000002,10
"(1, 8)",0.7528879473011456,0.3,50
"(1, 8)",0.7556972430886686,0.4,50
"(1, 8)",0.7424658014028372,0.5,50
"(1, 8)",0.7237139444421575,0.6000000000000001,50
"(1, 8)",0.7583714466966238,0.7000000000000002,50
"(1, 8)",0.8031544413123359,0.3,100
"(1, 8)",0.8200798318431992,0.4,100
"(1, 8)",0.8041174958530499,0.5,100
"(1, 8)",0.7890084197295858,0.6000000000000001,100
"(1, 8)",0.7645172815593744,0.7000000000000002,100
"(1, 8)",0.8011710173253555,0.3,500
"(1, 8)",0.8178007581037205,0.4,500
"(1, 8)",0.782413775244324,0.5,500
"(1, 8)",0.7441474858847149,0.6000000000000001,500
"(1, 8)",0.7965468166122316,0.7000000000000002,500
"(1, 8)",0.802044809890111,0.3,1000
"(1, 8)",0.765078996017688,0.4,1000
"(1, 8)",0.7597780488881626,0.5,1000
"(1, 8)",0.8150414312794941,0.6000000000000001,1000
"(1, 8)",0.6395228653248226,0.7000000000000002,1000
"(1, 8)",0.801815135498029,0.3,5000
"(1, 8)",0.8056418099129387,0.4,5000
"(1, 8)",0.7898893803623974,0.5,5000
"(1, 8)",0.701359407731359,0.6000000000000001,5000
"(1, 8)",0.7325804742380658,0.7000000000000002,5000
"(1, 8)",0.7790363423736877,0.3,10000
"(1, 8)",0.7780726235535418,0.4,10000
"(1, 8)",0.7744418243606332,0.5,10000
"(1, 8)",0.7182346564654568,0.6000000000000001,10000
"(1, 8)",0.7851094634624578,0.7000000000000002,10000
"(1, 9)",0.3902529067034844,0.3,1
"(1, 9)",0.3902529067034844,0.4,1
"(1, 9)",0.3902529067034844,0.5,1
"(1, 9)",0.3902529067034844,0.6000000000000001,1
"(1, 9)",0.3902529067034844,0.7000000000000002,1
"(1, 9)",0.5312593421452574,0.3,5
"(1, 9)",0.4365819137365328,0.4,5
"(1, 9)",0.3902529067034844,0.5,5
"(1, 9)",0.3902529067034844,0.6000000000000001,5
"(1, 9)",0.3902529067034844,0.7000000000000002,5
"(1, 9)",0.7382009060087688,0.3,10
"(1, 9)",0.662724438987276,0.4,10
"(1, 9)",0.6498556849123804,0.5,10
"(1, 9)",0.5362265411616696,0.6000000000000001,10
"(1, 9)",0.47962049233422793,0.7000000000000002,10
"(1, 9)",0.7578597657701074,0.3,50
"(1, 9)",0.7661469604352161,0.4,50
"(1, 9)",0.78072118790988,0.5,50
"(1, 9)",0.7667668700695016,0.6000000000000001,50
"(1, 9)",0.7063614047769646,0.7000000000000002,50
"(1, 9)",0.8151296790994028,0.3,100
"(1, 9)",0.7345027311395412,0.4,100
"(1, 9)",0.7801731903919105,0.5,100
"(1, 9)",0.7222785482560276,0.6000000000000001,100
"(1, 9)",0.6830521718021718,0.7000000000000002,100
"(1, 9)",0.7956223178870205,0.3,500
"(1, 9)",0.7827120868897185,0.4,500
"(1, 9)",0.8069738680894438,0.5,500
"(1, 9)",0.7608590518000418,0.6000000000000001,500
"(1, 9)",0.6884533825933328,0.7000000000000002,500
"(1, 9)",0.7777475931371256,0.3,1000
"(1, 9)",0.8198268520302721,0.4,1000
"(1, 9)",0.7691301903967033,0.5,1000
"(1, 9)",0.7275730628521652,0.6000000000000001,1000
"(1, 9)",0.7558888879540032,0.7000000000000002,1000
"(1, 9)",0.783255567417332,0.3,5000
"(1, 9)",0.7387971776970633,0.4,5000
"(1, 9)",0.695471938800487,0.5,5000
"(1, 9)",0.6709706638608102,0.6000000000000001,5000
"(1, 9)",0.7524499450903102,0.7000000000000002,5000
"(1, 9)",0.8076643971358127,0.3,10000
"(1, 9)",0.7850311223755229,0.4,10000
"(1, 9)",0.7322490257900259,0.5,10000
"(1, 9)",0.6944085938509847,0.6000000000000001,10000
"(1, 9)",0.7628517532146694,0.7000000000000002,10000
"(2, 1)",0.3725605990111767,0.3,1
"(2, 1)",0.4003395483690735,0.4,1
"(2, 1)",0.3902529067034844,0.5,1
"(2, 1)",0.3902529067034844,0.6000000000000001,1
"(2, 1)",0.3902529067034844,0.7000000000000002,1
"(2, 1)",0.4565204607910188,0.3,5
"(2, 1)",0.5633795775371514,0.4,5
"(2, 1)",0.46028578086825844,0.5,5
"(2, 1)",0.6509511960747639,0.6000000000000001,5
"(2, 1)",0.6986824916305779,0.7000000000000002,5
"(2, 1)",0.6561525582555527,0.3,10
"(2, 1)",0.7199679710791644,0.4,10
"(2, 1)",0.7433168342326998,0.5,10
"(2, 1)",0.7342075090238512,0.6000000000000001,10
"(2, 1)",0.6651831498655455,0.7000000000000002,10
"(2, 1)",0.7855960474599563,0.3,50
"(2, 1)",0.742424340022357,0.4,50
"(2, 1)",0.7228175889976433,0.5,50
"(2, 1)",0.7797329758199538,0.6000000000000001,50
"(2, 1)",0.7504392786080627,0.7000000000000002,50
"(2, 1)",0.8261476024418043,0.3,100
"(2, 1)",0.7738349155814576,0.4,100
"(2, 1)",0.743709143286839,0.5,100
"(2, 1)",0.7845068657573996,0.6000000000000001,100
"(2, 1)",0.6225585983873225,0.7000000000000002,100
"(2, 1)",0.7504703724388696,0.3,500
"(2, 1)",0.7739306934771176,0.4,500
"(2, 1)",0.7551473496747145,0.5,500
"(2, 1)",0.7743672245620962,0.6000000000000001,500
"(2, 1)",0.7747717241511344,0.7000000000000002,500
"(2, 1)",0.7718889079740044,0.3,1000
"(2, 1)",0.7080668700627601,0.4,1000
"(2, 1)",0.7844924984180202,0.5,1000
"(2, 1)",0.7242090484514083,0.6000000000000001,1000
"(2, 1)",0.7291454337290764,0.7000000000000002,1000
"(2, 1)",0.7852956421558617,0.3,5000
"(2, 1)",0.8194248924127152,0.4,5000
"(2, 1)",0.7799567980784683,0.5,5000
"(2, 1)",0.7460137483438227,0.6000000000000001,5000
"(2, 1)",0.7086452910361828,0.7000000000000002,5000
"(2, 1)",0.787783846696592,0.3,10000
"(2, 1)",0.7497972518399283,0.4,10000
"(2, 1)",0.765775718630258,0.5,10000
"(2, 1)",0.7369932551166671,0.6000000000000001,10000
"(2, 1)",0.7215501792114696,0.7000000000000002,10000
"(2, 3)",0.3902529067034844,0.3,1
"(2, 3)",0.3902529067034844,0.4,1
"(2, 3)",0.37137013723062834,0.5,1
"(2, 3)",0.37137013723062834,0.6000000000000001,1
"(2, 3)",0.3902529067034844,0.7000000000000002,1
"(2, 3)",0.6393267537346485,0.3,5
"(2, 3)",0.6941769858551577,0.4,5
"(2, 3)",0.49889247600296704,0.5,5
"(2, 3)",0.5382886406172671,0.6000000000000001,5
"(2, 3)",0.637008570132509,0.7000000000000002,5
"(2, 3)",0.7650962350448839,0.3,10
"(2, 3)",0.7645407074302398,0.4,10
"(2, 3)",0.7846520529523776,0.5,10
"(2, 3)",0.6860885273770936,0.6000000000000001,10
"(2, 3)",0.7101790310800667,0.7000000000000002,10
"(2, 3)",0.7805299330813001,0.3,50
"(2, 3)",0.7537549965205852,0.4,50
"(2, 3)",0.743243027065432,0.5,50
"(2, 3)",0.7686910975383461,0.6000000000000001,50
"(2, 3)",0.7059179303217814,0.7000000000000002,50
"(2, 3)",0.8035730537078354,0.3,100
"(2, 3)",0.7645119568151286,0.4,100
"(2, 3)",0.7602086856752172,0.5,100
"(2, 3)",0.7861801630349115,0.6000000000000001,100
"(2, 3)",0.7872715495476623,0.7000000000000002,100
"(2, 3)",0.8029086750440371,0.3,500
"(2, 3)",0.7950479504761223,0.4,500
"(2, 3)",0.7798115533143747,0.5,500
"(2, 3)",0.6987253099567435,0.6000000000000001,500
"(2, 3)",0.7510709102819683,0.7000000000000002,500
"(2, 3)",0.7927412082115752,0.3,1000
"(2, 3)",0.7856876236166478,0.4,1000
"(2, 3)",0.7625591312888795,0.5,1000
"(2, 3)",0.7666655384898723,0.6000000000000001,1000
"(2, 3)",0.7626064781164127,0.7000000000000002,1000
"(2, 3)",0.7812061789657512,0.3,5000
"(2, 3)",0.7635271383212293,0.4,5000
"(2, 3)",0.7846236164224848,0.5,5000
"(2, 3)",0.78990400299373,0.6000000000000001,5000
"(2, 3)",0.7456020074106906,0.7000000000000002,5000
"(2, 3)",0.7622116961186544,0.3,10000
"(2, 3)",0.7984153646658985,0.4,10000
"(2, 3)",0.7659126103539335,0.5,10000
"(2, 3)",0.7683240128612179,0.6000000000000001,10000
"(2, 3)",0.7588636042282775,0.7000000000000002,10000
"(2, 4)",0.3902529067034844,0.3,1
"(2, 4)",0.3902529067034844,0.4,1
"(2, 4)",0.3902529067034844,0.5,1
"(2, 4)",0.3851841408987695,0.6000000000000001,1
"(2, 4)",0.3603387453589325,0.7000000000000002,1
"(2, 4)",0.6157058813011959,0.3,5
"(2, 4)",0.5927546098167611,0.4,5
"(2, 4)",0.531589217164123,0.5,5
"(2, 4)",0.45624705875026805,0.6000000000000001,5
"(2, 4)",0.5546670128854732,0.7000000000000002,5
"(2, 4)",0.7599497243899864,0.3,10
"(2, 4)",0.8219107082389815,0.4,10
"(2, 4)",0.8014576564815007,0.5,10
"(2, 4)",0.6799188316863185,0.6000000000000001,10
"(2, 4)",0.7318860402137359,0.7000000000000002,10
"(2, 4)",0.7731563669165821,0.3,50
"(2, 4)",0.7861575371421107,0.4,50
"(2, 4)",0.7993350450792907,0.5,50
"(2, 4)",0.7486688034188035,0.6000000000000001,50
"(2, 4)",0.7298236935125004,0.7000000000000002,50
"(2, 4)",0.802203663802452,0.3,100
"(2, 4)",0.7752444411123528,0.4,100
"(2, 4)",0.8170139548074331,0.5,100
"(2, 4)",0.8152982913810218,0.6000000000000001,100
"(2, 4)",0.7758936654128938,0.7000000000000002,100
"(2, 4)",0.7850773632329894,0.3,500
"(2, 4)",0.7767263413973942,0.4,500
"(2, 4)",0.7270603625135279,0.5,500
"(2, 4)",0.7675415650792077,0.6000000000000001,500
"(2, 4)",0.8006492703312122,0.7000000000000002,500
"(2, 4)",0.807878644750315,0.3,1000
"(2, 4)",0.7775490268996195,0.4,1000
"(2, 4)",0.7608654997522408,0.5,1000
"(2, 4)",0.7443103563088965,0.6000000000000001,1000
"(2, 4)",0.7964969901285308,0.7000000000000002,1000
"(2, 4)",0.7909223118496408,0.3,5000
"(2, 4)",0.7802994305217882,0.4,5000
"(2, 4)",0.78256849155309,0.5,5000
"(2, 4)",0.748898541434245,0.6000000000000001,5000
"(2, 4)",0.7860590554027621,0.7000000000000002,5000
"(2, 4)",0.7747915848480116,0.3,10000
"(2, 4)",0.7875899494276708,0.4,10000
"(2, 4)",0.7931303522040697,0.5,10000
"(2, 4)",0.7911909546234304,0.6000000000000001,10000
"(2, 4)",0.7274553568876574,0.7000000000000002,10000
"(2, 5)",0.3765856741058613,0.3,1
"(2, 5)",0.3902529067034844,0.4,1
"(2, 5)",0.3902529067034844,0.5,1
"(2, 5)",0.37137013723062834,0.6000000000000001,1
"(2, 5)",0.4145355875536709,0.7000000000000002,1
"(2, 5)",0.6794819395614397,0.3,5
"(2, 5)",0.5270465011453858,0.4,5
"(2, 5)",0.6301602520790361,0.5,5
"(2, 5)",0.42667824607000016,0.6000000000000001,5
"(2, 5)",0.4259003802640014,0.7000000000000002,5
"(2, 5)",0.7168869761322078,0.3,10
"(2, 5)",0.7897815266531969,0.4,10
"(2, 5)",0.7045252502725445,0.5,10
"(2, 5)",0.7142537940270917,0.6000000000000001,10
"(2, 5)",0.7165397478816501,0.7000000000000002,10
"(2, 5)",0.7939756316013776,0.3,50
"(2, 5)",0.7958730223804595,0.4,50
"(2, 5)",0.7946749072398961,0.5,50
"(2, 5)",0.7703425794452678,0.6000000000000001,50
"(2, 5)",0.7429053605958629,0.7000000000000002,50
"(2, 5)",0.7890531833708743,0.3,100
"(2, 5)",0.7821866829981998,0.4,100
"(2, 5)",0.7748869352809515,0.5,100
"(2, 5)",0.8004117479122816,0.6000000000000001,100
"(2, 5)",0.812526638082519,0.7000000000000002,100
"(2, 5)",0.7844741298066443,0.3,500
"(2, 5)",0.752407821517395,0.4,500
"(2, 5)",0.7949195097842117,0.5,500
"(2, 5)",0.7750367254610274,0.6000000000000001,500
"(2, 5)",0.6873107176725599,0.7000000000000002,500
"(2, 5)",0.7620192547519682,0.3,1000
"(2, 5)",0.8026741300160323,0.4,1000
"(2, 5)",0.8129148022600354,0.5,1000
"(2, 5)",0.7418526821964078,0.6000000000000001,1000
"(2, 5)",0.7645259751147686,0.7000000000000002,1000
"(2, 5)",0.7986293250888028,0.3,5000
"(2, 5)",0.766745670790827,0.4,5000
"(2, 5)",0.7921726459140105,0.5,5000
"(2, 5)",0.7897349296609052,0.6000000000000001,5000
"(2, 5)",0.7542297426666131,0.7000000000000002,5000
"(2, 5)",0.7583334679387311,0.3,10000
"(2, 5)",0.7753133284028637,0.4,10000
"(2, 5)",0.7797015887732848,0.5,10000
"(2, 5)",0.7484787166382127,0.6000000000000001,10000
"(2, 5)",0.720210209649938,0.7000000000000002,10000
"(2, 6)",0.40103678948736715,0.3,1
"(2, 6)",0.4410983173315038,0.4,1
"(2, 6)",0.3516441591413964,0.5,1
"(2, 6)",0.37868717835823096,0.6000000000000001,1
"(2, 6)",0.3902529067034844,0.7000000000000002,1
"(2, 6)",0.6781240435611824,0.3,5
"(2, 6)",0.6589195990856742,0.4,5
"(2, 6)",0.5811763334506742,0.5,5
"(2, 6)",0.5368713446673973,0.6000000000000001,5
"(2, 6)",0.3902529067034844,0.7000000000000002,5
"(2, 6)",0.7193352788050376,0.3,10
"(2, 6)",0.8362175719521456,0.4,10
"(2, 6)",0.8121740639756918,0.5,10
"(2, 6)",0.6633692810870414,0.6000000000000001,10
"(2, 6)",0.6363995526496119,0.7000000000000002,10
"(2, 6)",0.8013581178888479,0.3,50
"(2, 6)",0.7907459490380917,0.4,50
"(2, 6)",0.7762634308003864,0.5,50
"(2, 6)",0.7609332415229447,0.6000000000000001,50
"(2, 6)",0.7537689570230243,0.7000000000000002,50
"(2, 6)",0.8089561369458881,0.3,100
"(2, 6)",0.8082683691973683,0.4,100
"(2, 6)",0.7471215264872418,0.5,100
"(2, 6)",0.80749759617544,0.6000000000000001,100
"(2, 6)",0.7776786661564339,0.7000000000000002,100
"(2, 6)",0.8121302801928335,0.3,500
"(2, 6)",0.7925059737341271,0.4,500
"(2, 6)",0.7864499224054776,0.5,500
"(2, 6)",0.7857684115281932,0.6000000000000001,500
"(2, 6)",0.737132133278178,0.7000000000000002,500
"(2, 6)",0.7728501821432479,0.3,1000
"(2, 6)",0.788192771396562,0.4,1000
"(2, 6)",0.7726505324240021,0.5,1000
"(2, 6)",0.7757879398931473,0.6000000000000001,1000
"(2, 6)",0.7655231946965817,0.7000000000000002,1000
"(2, 6)",0.7967338269658446,0.3,5000
"(2, 6)",0.7728441804693927,0.4,5000
"(2, 6)",0.8044455269379529,0.5,5000
"(2, 6)",0.7490078149728105,0.6000000000000001,5000
"(2, 6)",0.6880028733967751,0.7000000000000002,5000
"(2, 6)",0.7671554725324379,0.3,10000
"(2, 6)",0.8021942700906084,0.4,10000
"(2, 6)",0.8041276233041937,0.5,10000
"(2, 6)",0.7678586630444001,0.6000000000000001,10000
"(2, 6)",0.8080094508470722,0.7000000000000002,10000
"(2, 7)",0.3902529067034844,0.3,1
"(2, 7)",0.3902529067034844,0.4,1
"(2, 7)",0.3686958891596247,0.5,1
"(2, 7)",0.3902529067034844,0.6000000000000001,1
"(2, 7)",0.40678014823072595,0.7000000000000002,1
"(2, 7)",0.6018797288466072,0.3,5
"(2, 7)",0.6051527037573776,0.4,5
"(2, 7)",0.47680921357590167,0.5,5
"(2, 7)",0.5180992363176965,0.6000000000000001,5
"(2, 7)",0.48601861029813537,0.7000000000000002,5
"(2, 7)",0.7861048724450399,0.3,10
"(2, 7)",0.8040926687585344,0.4,10
"(2, 7)",0.8042391539349275,0.5,10
"(2, 7)",0.7850636035296602,0.6000000000000001,10
"(2, 7)",0.7258036455994714,0.7000000000000002,10
"(2, 7)",0.7198301510801511,0.3,50
"(2, 7)",0.7964039040536561,0.4,50
"(2, 7)",0.7471315196413374,0.5,50
"(2, 7)",0.7506714564849207,0.6000000000000001,50
"(2, 7)",0.7621964855195407,0.7000000000000002,50
"(2, 7)",0.7728743967803362,0.3,100
"(2, 7)",0.7827388257553012,0.4,100
"(2, 7)",0.8152060308431277,0.5,100
"(2, 7)",0.7939768441441266,0.6000000000000001,100
"(2, 7)",0.7953897957453896,0.7000000000000002,100
"(2, 7)",0.7784794678516719,0.3,500
"(2, 7)",0.7763852745268414,0.4,500
"(2, 7)",0.805639125565747,0.5,500
"(2, 7)",0.7935467858141444,0.6000000000000001,500
"(2, 7)",0.705475463239155,0.7000000000000002,500
"(2, 7)",0.7657024322934889,0.3,1000
"(2, 7)",0.8055861550591722,0.4,1000
"(2, 7)",0.7698399078062953,0.5,1000
"(2, 7)",0.7769436528396347,0.6000000000000001,1000
"(2, 7)",0.8011880814901357,0.7000000000000002,1000
"(2, 7)",0.7978943111221153,0.3,5000
"(2, 7)",0.8067230746849796,0.4,5000
"(2, 7)",0.7260617039923384,0.5,5000
"(2, 7)",0.8202542216879183,0.6000000000000001,5000
"(2, 7)",0.7767079312097385,0.7000000000000002,5000
"(2, 7)",0.77805250925548,0.3,10000
"(2, 7)",0.7994802166051981,0.4,10000
"(2, 7)",0.7807467491747067,0.5,10000
"(2, 7)",0.760248981694634,0.6000000000000001,10000
"(2, 7)",0.7066432885315324,0.7000000000000002,10000
"(2, 8)",0.39143022038079806,0.3,1
"(2, 8)",0.3902529067034844,0.4,1
"(2, 8)",0.42404251128416404,0.5,1
"(2, 8)",0.4037164175852418,0.6000000000000001,1
"(2, 8)",0.3903804984100235,0.7000000000000002,1
"(2, 8)",0.5656544251031335,0.3,5
"(2, 8)",0.46153288672449744,0.4,5
"(2, 8)",0.5470402128296865,0.5,5
"(2, 8)",0.3902529067034844,0.6000000000000001,5
"(2, 8)",0.42079491212353864,0.7000000000000002,5
"(2, 8)",0.7278161382017811,0.3,10
"(2, 8)",0.7492473747282931,0.4,10
"(2, 8)",0.7591474554388056,0.5,10
"(2, 8)",0.583944749483549,0.6000000000000001,10
"(2, 8)",0.5809392583226297,0.7000000000000002,10
"(2, 8)",0.7971606853769546,0.3,50
"(2, 8)",0.7863629092983933,0.4,50
"(2, 8)",0.7733596057113113,0.5,50
"(2, 8)",0.7943465634992712,0.6000000000000001,50
"(2, 8)",0.7722012636404771,0.7000000000000002,50
"(2, 8)",0.7606626365841671,0.3,100
"(2, 8)",0.7937339170208727,0.4,100
"(2, 8)",0.7853709193681367,0.5,100
"(2, 8)",0.7975207435733752,0.6000000000000001,100
"(2, 8)",0.7656541526106744,0.7000000000000002,100
"(2, 8)",0.7769378491412692,0.3,500
"(2, 8)",0.7973609416440203,0.4,500
"(2, 8)",0.7659107222614104,0.5,500
"(2, 8)",0.7823704664643794,0.6000000000000001,500
"(2, 8)",0.6706735031648678,0.7000000000000002,500
"(2, 8)",0.8052956713486333,0.3,1000
"(2, 8)",0.766405228750861,0.4,1000
"(2, 8)",0.7301658166019539,0.5,1000
"(2, 8)",0.7695197368547357,0.6000000000000001,1000
"(2, 8)",0.7133409711354417,0.7000000000000002,1000
"(2, 8)",0.7732234253579976,0.3,5000
"(2, 8)",0.7802464284728592,0.4,5000
"(2, 8)",0.7372742631764371,0.5,5000
"(2, 8)",0.7835556738144408,0.6000000000000001,5000
"(2, 8)",0.7754644980329565,0.7000000000000002,5000
"(2, 8)",0.8021436245630957,0.3,10000
"(2, 8)",0.7765674608864995,0.4,10000
"(2, 8)",0.7946748436874743,0.5,10000
"(2, 8)",0.7292086887608055,0.6000000000000001,10000
"(2, 8)",0.764961932098502,0.7000000000000002,10000
"(2, 9)",0.41332982978040744,0.3,1
"(2, 9)",0.3902529067034844,0.4,1
"(2, 9)",0.35367782953832066,0.5,1
"(2, 9)",0.37535753180810943,0.6000000000000001,1
"(2, 9)",0.34920761053623695,0.7000000000000002,1
"(2, 9)",0.6040325825130579,0.3,5
"(2, 9)",0.5061387129484574,0.4,5
"(2, 9)",0.527338297151497,0.5,5
"(2, 9)",0.44274582274955926,0.6000000000000001,5
"(2, 9)",0.46928342297503367,0.7000000000000002,5
"(2, 9)",0.7997794391597666,0.3,10
"(2, 9)",0.7033451162581458,0.4,10
"(2, 9)",0.6185274616700465,0.5,10
"(2, 9)",0.6283300430263346,0.6000000000000001,10
"(2, 9)",0.5751680665098509,0.7000000000000002,10
"(2, 9)",0.7867776927370834,0.3,50
"(2, 9)",0.7550571713075487,0.4,50
"(2, 9)",0.7704753189637624,0.5,50
"(2, 9)",0.7375930525064954,0.6000000000000001,50
